card_id,set_id,number,name,types,supertype,subtypes,image_url,image_large_url
sm2-122,sm2,122,Energy Loto,,Trainer,Item,https://images.pokemontcg.io/sm2/122.png,https://images.pokemontcg.io/sm2/122_hires.png
sm2-121a,sm2,121a,Choice Band,,Trainer,Pokémon Tool,https://images.pokemontcg.io/sm2/121a.png,https://images.pokemontcg.io/sm2/121a_hires.png
sm2-121,sm2,121,Choice Band,,Trainer,Pokémon Tool,https://images.pokemontcg.io/sm2/121.png,https://images.pokemontcg.io/sm2/121_hires.png
sm2-120,sm2,120,Brooklet Hill,,Trainer,Stadium,https://images.pokemontcg.io/sm2/120.png,https://images.pokemontcg.io/sm2/120_hires.png
sm2-119,sm2,119,Aqua Patch,,Trainer,Item,https://images.pokemontcg.io/sm2/119.png,https://images.pokemontcg.io/sm2/119_hires.png
sm2-118,sm2,118,Altar of the Sunne,,Trainer,Stadium,https://images.pokemontcg.io/sm2/118.png,https://images.pokemontcg.io/sm2/118_hires.png
sm2-117,sm2,117,Altar of the Moone,,Trainer,Stadium,https://images.pokemontcg.io/sm2/117.png,https://images.pokemontcg.io/sm2/117_hires.png
sm2-116,sm2,116,Aether Paradise Conservation Area,,Trainer,Stadium,https://images.pokemontcg.io/sm2/116.png,https://images.pokemontcg.io/sm2/116_hires.png
sm2-115,sm2,115,Drampa-GX,Colorless,Pokémon,Basic | GX,https://images.pokemontcg.io/sm2/115.png,https://images.pokemontcg.io/sm2/115_hires.png
sm2-114,sm2,114,Komala,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/114.png,https://images.pokemontcg.io/sm2/114_hires.png
sm2-113,sm2,113,Bewear,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/113.png,https://images.pokemontcg.io/sm2/113_hires.png
sm2-112,sm2,112,Stufful,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/112.png,https://images.pokemontcg.io/sm2/112_hires.png
sm2-111,sm2,111,Talonflame,Colorless,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/111.png,https://images.pokemontcg.io/sm2/111_hires.png
sm2-110,sm2,110,Fletchinder,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/110.png,https://images.pokemontcg.io/sm2/110_hires.png
sm2-109,sm2,109,Fletchling,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/109.png,https://images.pokemontcg.io/sm2/109_hires.png
sm2-108,sm2,108,Watchog,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/108.png,https://images.pokemontcg.io/sm2/108_hires.png
sm2-107,sm2,107,Patrat,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/107.png,https://images.pokemontcg.io/sm2/107_hires.png
sm2-106,sm2,106,Rayquaza,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/106.png,https://images.pokemontcg.io/sm2/106_hires.png
sm2-105,sm2,105,Castform,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/105.png,https://images.pokemontcg.io/sm2/105_hires.png
sm2-104,sm2,104,Swellow,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/104.png,https://images.pokemontcg.io/sm2/104_hires.png
sm2-103,sm2,103,Taillow,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/103.png,https://images.pokemontcg.io/sm2/103_hires.png
sm2-102,sm2,102,Blissey,Colorless,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/102.png,https://images.pokemontcg.io/sm2/102_hires.png
sm2-101,sm2,101,Chansey,Colorless,Pokémon,Basic,https://images.pokemontcg.io/sm2/101.png,https://images.pokemontcg.io/sm2/101_hires.png
sm2-100,sm2,100,Kommo-o-GX,Dragon,Pokémon,Stage 2 | GX,https://images.pokemontcg.io/sm2/100.png,https://images.pokemontcg.io/sm2/100_hires.png
sm2-99,sm2,99,Hakamo-o,Dragon,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/99.png,https://images.pokemontcg.io/sm2/99_hires.png
sm2-98,sm2,98,Jangmo-o,Dragon,Pokémon,Basic,https://images.pokemontcg.io/sm2/98.png,https://images.pokemontcg.io/sm2/98_hires.png
sm2-97,sm2,97,Drampa,Dragon,Pokémon,Basic,https://images.pokemontcg.io/sm2/97.png,https://images.pokemontcg.io/sm2/97_hires.png
sm2-96,sm2,96,Goodra,Dragon,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/96.png,https://images.pokemontcg.io/sm2/96_hires.png
sm2-95,sm2,95,Sliggoo,Dragon,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/95.png,https://images.pokemontcg.io/sm2/95_hires.png
sm2-94,sm2,94,Goomy,Dragon,Pokémon,Basic,https://images.pokemontcg.io/sm2/94.png,https://images.pokemontcg.io/sm2/94_hires.png
sm2-93,sm2,93,Comfey,Fairy,Pokémon,Basic,https://images.pokemontcg.io/sm2/93.png,https://images.pokemontcg.io/sm2/93_hires.png
sm2-92a,sm2,92a,Sylveon-GX,Fairy,Pokémon,Stage 1 | GX,https://images.pokemontcg.io/sm2/92a.png,https://images.pokemontcg.io/sm2/92a_hires.png
sm2-92,sm2,92,Sylveon-GX,Fairy,Pokémon,Stage 1 | GX,https://images.pokemontcg.io/sm2/92.png,https://images.pokemontcg.io/sm2/92_hires.png
sm2-91,sm2,91,Whimsicott,Fairy,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/91.png,https://images.pokemontcg.io/sm2/91_hires.png
sm2-90,sm2,90,Cottonee,Fairy,Pokémon,Basic,https://images.pokemontcg.io/sm2/90.png,https://images.pokemontcg.io/sm2/90_hires.png
sm2-89,sm2,89,Clefable,Fairy,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/89.png,https://images.pokemontcg.io/sm2/89_hires.png
sm2-88,sm2,88,Clefairy,Fairy,Pokémon,Basic,https://images.pokemontcg.io/sm2/88.png,https://images.pokemontcg.io/sm2/88_hires.png
sm2-87,sm2,87,Solgaleo,Metal,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/87.png,https://images.pokemontcg.io/sm2/87_hires.png
sm2-86,sm2,86,Probopass,Metal,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/86.png,https://images.pokemontcg.io/sm2/86_hires.png
sm2-85,sm2,85,Metagross-GX,Metal,Pokémon,Stage 2 | GX,https://images.pokemontcg.io/sm2/85.png,https://images.pokemontcg.io/sm2/85_hires.png
sm2-84,sm2,84,Metang,Metal,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/84.png,https://images.pokemontcg.io/sm2/84_hires.png
sm2-83,sm2,83,Beldum,Metal,Pokémon,Basic,https://images.pokemontcg.io/sm2/83.png,https://images.pokemontcg.io/sm2/83_hires.png
sm2-82,sm2,82,Pangoro,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/82.png,https://images.pokemontcg.io/sm2/82_hires.png
sm2-81,sm2,81,Absol,Darkness,Pokémon,Basic,https://images.pokemontcg.io/sm2/81.png,https://images.pokemontcg.io/sm2/81_hires.png
sm2-80,sm2,80,Sableye,Darkness,Pokémon,Basic,https://images.pokemontcg.io/sm2/80.png,https://images.pokemontcg.io/sm2/80_hires.png
sm2-79,sm2,79,Honchkrow,Darkness,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/79.png,https://images.pokemontcg.io/sm2/79_hires.png
sm2-78,sm2,78,Murkrow,Darkness,Pokémon,Basic,https://images.pokemontcg.io/sm2/78.png,https://images.pokemontcg.io/sm2/78_hires.png
sm2-77,sm2,77,Minior,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/77.png,https://images.pokemontcg.io/sm2/77_hires.png
sm2-76,sm2,76,Mudsdale,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/76.png,https://images.pokemontcg.io/sm2/76_hires.png
sm2-75,sm2,75,Mudbray,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/75.png,https://images.pokemontcg.io/sm2/75_hires.png
sm2-74,sm2,74,Lycanroc-GX,Fighting,Pokémon,Stage 1 | GX,https://images.pokemontcg.io/sm2/74.png,https://images.pokemontcg.io/sm2/74_hires.png
sm2-73,sm2,73,Rockruff,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/73.png,https://images.pokemontcg.io/sm2/73_hires.png
sm2-72,sm2,72,Pancham,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/72.png,https://images.pokemontcg.io/sm2/72_hires.png
sm2-71,sm2,71,Whiscash,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/71.png,https://images.pokemontcg.io/sm2/71_hires.png
sm2-70,sm2,70,Barboach,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/70.png,https://images.pokemontcg.io/sm2/70_hires.png
sm2-69,sm2,69,Nosepass,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/69.png,https://images.pokemontcg.io/sm2/69_hires.png
sm2-68,sm2,68,Gliscor,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/68.png,https://images.pokemontcg.io/sm2/68_hires.png
sm2-67,sm2,67,Gligar,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/67.png,https://images.pokemontcg.io/sm2/67_hires.png
sm2-66,sm2,66,Sudowoodo,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/66.png,https://images.pokemontcg.io/sm2/66_hires.png
sm2-65,sm2,65,Machamp,Fighting,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/65.png,https://images.pokemontcg.io/sm2/65_hires.png
sm2-64,sm2,64,Machoke,Fighting,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/64.png,https://images.pokemontcg.io/sm2/64_hires.png
sm2-63,sm2,63,Machop,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/63.png,https://images.pokemontcg.io/sm2/63_hires.png
sm2-62,sm2,62,Machop,Fighting,Pokémon,Basic,https://images.pokemontcg.io/sm2/62.png,https://images.pokemontcg.io/sm2/62_hires.png
sm2-61,sm2,61,Lunala,Psychic,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/61.png,https://images.pokemontcg.io/sm2/61_hires.png
sm2-60a,sm2,60a,Tapu Lele-GX,Psychic,Pokémon,Basic | GX,https://images.pokemontcg.io/sm2/60a.png,https://images.pokemontcg.io/sm2/60a_hires.png
sm2-60,sm2,60,Tapu Lele-GX,Psychic,Pokémon,Basic | GX,https://images.pokemontcg.io/sm2/60.png,https://images.pokemontcg.io/sm2/60_hires.png
sm2-59,sm2,59,Dhelmise,Psychic,Pokémon,Basic,https://images.pokemontcg.io/sm2/59.png,https://images.pokemontcg.io/sm2/59_hires.png
sm2-58,sm2,58,Mimikyu,Psychic,Pokémon,Basic,https://images.pokemontcg.io/sm2/58.png,https://images.pokemontcg.io/sm2/58_hires.png
sm2-57,sm2,57,Toxapex-GX,Psychic,Pokémon,Stage 1 | GX,https://images.pokemontcg.io/sm2/57.png,https://images.pokemontcg.io/sm2/57_hires.png
sm2-56,sm2,56,Oricorio,Psychic,Pokémon,Basic,https://images.pokemontcg.io/sm2/56.png,https://images.pokemontcg.io/sm2/56_hires.png
sm2-55,sm2,55,Oricorio,Psychic,Pokémon,Basic,https://images.pokemontcg.io/sm2/55.png,https://images.pokemontcg.io/sm2/55_hires.png
sm2-54,sm2,54,Gothitelle,Psychic,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/54.png,https://images.pokemontcg.io/sm2/54_hires.png
sm2-53,sm2,53,Gothorita,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/53.png,https://images.pokemontcg.io/sm2/53_hires.png
sm2-52,sm2,52,Gothita,Psychic,Pokémon,Basic,https://images.pokemontcg.io/sm2/52.png,https://images.pokemontcg.io/sm2/52_hires.png
sm2-51a,sm2,51a,Garbodor,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/51a.png,https://images.pokemontcg.io/sm2/51a_hires.png
sm2-51,sm2,51,Garbodor,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/51.png,https://images.pokemontcg.io/sm2/51_hires.png
sm2-50,sm2,50,Trubbish,Psychic,Pokémon,Basic,https://images.pokemontcg.io/sm2/50.png,https://images.pokemontcg.io/sm2/50_hires.png
sm2-49,sm2,49,Slowbro,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/49.png,https://images.pokemontcg.io/sm2/49_hires.png
sm2-48,sm2,48,Slowpoke,Psychic,Pokémon,Basic,https://images.pokemontcg.io/sm2/48.png,https://images.pokemontcg.io/sm2/48_hires.png
sm2-47,sm2,47,Tapu Koko-GX,Lightning,Pokémon,Basic | GX,https://images.pokemontcg.io/sm2/47.png,https://images.pokemontcg.io/sm2/47_hires.png
sm2-46,sm2,46,Oricorio,Lightning,Pokémon,Basic,https://images.pokemontcg.io/sm2/46.png,https://images.pokemontcg.io/sm2/46_hires.png
sm2-45,sm2,45,Vikavolt-GX,Lightning,Pokémon,Stage 2 | GX,https://images.pokemontcg.io/sm2/45.png,https://images.pokemontcg.io/sm2/45_hires.png
sm2-44,sm2,44,Heliolisk,Lightning,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/44.png,https://images.pokemontcg.io/sm2/44_hires.png
sm2-43,sm2,43,Helioptile,Lightning,Pokémon,Basic,https://images.pokemontcg.io/sm2/43.png,https://images.pokemontcg.io/sm2/43_hires.png
sm2-42,sm2,42,Alolan Golem,Lightning,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/42.png,https://images.pokemontcg.io/sm2/42_hires.png
sm2-41,sm2,41,Alolan Graveler,Lightning,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/41.png,https://images.pokemontcg.io/sm2/41_hires.png
sm2-40,sm2,40,Alolan Geodude,Lightning,Pokémon,Basic,https://images.pokemontcg.io/sm2/40.png,https://images.pokemontcg.io/sm2/40_hires.png
sm2-39,sm2,39,Mareanie,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/39.png,https://images.pokemontcg.io/sm2/39_hires.png
sm2-38,sm2,38,Wishiwashi-GX,Water,Pokémon,Basic | GX,https://images.pokemontcg.io/sm2/38.png,https://images.pokemontcg.io/sm2/38_hires.png
sm2-37,sm2,37,Wishiwashi,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/37.png,https://images.pokemontcg.io/sm2/37_hires.png
sm2-36,sm2,36,Alomomola,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/36.png,https://images.pokemontcg.io/sm2/36_hires.png
sm2-35,sm2,35,Vanilluxe,Water,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/35.png,https://images.pokemontcg.io/sm2/35_hires.png
sm2-34,sm2,34,Vanillish,Water,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/34.png,https://images.pokemontcg.io/sm2/34_hires.png
sm2-33,sm2,33,Vanillite,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/33.png,https://images.pokemontcg.io/sm2/33_hires.png
sm2-32,sm2,32,Glalie,Water,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/32.png,https://images.pokemontcg.io/sm2/32_hires.png
sm2-31,sm2,31,Snorunt,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/31.png,https://images.pokemontcg.io/sm2/31_hires.png
sm2-30,sm2,30,Wailord,Water,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/30.png,https://images.pokemontcg.io/sm2/30_hires.png
sm2-29,sm2,29,Wailmer,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/29.png,https://images.pokemontcg.io/sm2/29_hires.png
sm2-28,sm2,28,Sharpedo,Water,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/28.png,https://images.pokemontcg.io/sm2/28_hires.png
sm2-27,sm2,27,Carvanha,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/27.png,https://images.pokemontcg.io/sm2/27_hires.png
sm2-26,sm2,26,Delibird,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/26.png,https://images.pokemontcg.io/sm2/26_hires.png
sm2-25,sm2,25,Politoed,Water,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/25.png,https://images.pokemontcg.io/sm2/25_hires.png
sm2-24,sm2,24,Tentacruel,Water,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/24.png,https://images.pokemontcg.io/sm2/24_hires.png
sm2-23,sm2,23,Tentacool,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/23.png,https://images.pokemontcg.io/sm2/23_hires.png
sm2-22,sm2,22,Alolan Ninetales-GX,Water,Pokémon,Stage 1 | GX,https://images.pokemontcg.io/sm2/22.png,https://images.pokemontcg.io/sm2/22_hires.png
sm2-21a,sm2,21a,Alolan Vulpix,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/21a.png,https://images.pokemontcg.io/sm2/21a_hires.png
sm2-21,sm2,21,Alolan Vulpix,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/21.png,https://images.pokemontcg.io/sm2/21_hires.png
sm2-20,sm2,20,Alolan Sandslash,Water,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/20.png,https://images.pokemontcg.io/sm2/20_hires.png
sm2-19a,sm2,19a,Alolan Sandshrew,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/19a.png,https://images.pokemontcg.io/sm2/19a_hires.png
sm2-19,sm2,19,Alolan Sandshrew,Water,Pokémon,Basic,https://images.pokemontcg.io/sm2/19.png,https://images.pokemontcg.io/sm2/19_hires.png
sm2-18,sm2,18,Turtonator-GX,Fire,Pokémon,Basic | GX,https://images.pokemontcg.io/sm2/18.png,https://images.pokemontcg.io/sm2/18_hires.png
sm2-17,sm2,17,Turtonator,Fire,Pokémon,Basic,https://images.pokemontcg.io/sm2/17.png,https://images.pokemontcg.io/sm2/17_hires.png
sm2-16,sm2,16,Salazzle,Fire,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/16.png,https://images.pokemontcg.io/sm2/16_hires.png
sm2-15,sm2,15,Salandit,Fire,Pokémon,Basic,https://images.pokemontcg.io/sm2/15.png,https://images.pokemontcg.io/sm2/15_hires.png
sm2-14,sm2,14,Oricorio,Fire,Pokémon,Basic,https://images.pokemontcg.io/sm2/14.png,https://images.pokemontcg.io/sm2/14_hires.png
sm2-13,sm2,13,Chandelure,Fire,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/13.png,https://images.pokemontcg.io/sm2/13_hires.png
sm2-12,sm2,12,Lampent,Fire,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/12.png,https://images.pokemontcg.io/sm2/12_hires.png
sm2-11,sm2,11,Litwick,Fire,Pokémon,Basic,https://images.pokemontcg.io/sm2/11.png,https://images.pokemontcg.io/sm2/11_hires.png
sm2-10,sm2,10,Victini,Fire,Pokémon,Basic,https://images.pokemontcg.io/sm2/10.png,https://images.pokemontcg.io/sm2/10_hires.png
sm2-9,sm2,9,Golisopod,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/9.png,https://images.pokemontcg.io/sm2/9_hires.png
sm2-8,sm2,8,Wimpod,Grass,Pokémon,Basic,https://images.pokemontcg.io/sm2/8.png,https://images.pokemontcg.io/sm2/8_hires.png
sm2-7,sm2,7,Trevenant,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/7.png,https://images.pokemontcg.io/sm2/7_hires.png
sm2-6,sm2,6,Phantump,Grass,Pokémon,Basic,https://images.pokemontcg.io/sm2/6.png,https://images.pokemontcg.io/sm2/6_hires.png
sm2-5,sm2,5,Lilligant,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/5.png,https://images.pokemontcg.io/sm2/5_hires.png
sm2-4,sm2,4,Petilil,Grass,Pokémon,Basic,https://images.pokemontcg.io/sm2/4.png,https://images.pokemontcg.io/sm2/4_hires.png
sm2-3,sm2,3,Victreebel,Grass,Pokémon,Stage 2,https://images.pokemontcg.io/sm2/3.png,https://images.pokemontcg.io/sm2/3_hires.png
sm2-2,sm2,2,Weepinbell,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/sm2/2.png,https://images.pokemontcg.io/sm2/2_hires.png
sm2-1,sm2,1,Bellsprout,Grass,Pokémon,Basic,https://images.pokemontcg.io/sm2/1.png,https://images.pokemontcg.io/sm2/1_hires.png
smp-SM248,smp,SM248,Pikachu & Zekrom-GX,Lightning,Pokémon,Basic | TAG TEAM | GX,https://images.pokemontcg.io/smp/SM248.png,https://images.pokemontcg.io/smp/SM248_hires.png
smp-SM247,smp,SM247,Reshiram & Charizard-GX,Fire,Pokémon,Basic | TAG TEAM | GX,https://images.pokemontcg.io/smp/SM247.png,https://images.pokemontcg.io/smp/SM247_hires.png
smp-SM246,smp,SM246,Sabrina & Brycen,,Trainer,Supporter | TAG TEAM,https://images.pokemontcg.io/smp/SM246.png,https://images.pokemontcg.io/smp/SM246_hires.png
smp-SM245,smp,SM245,Mismagius,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/smp/SM245.png,https://images.pokemontcg.io/smp/SM245_hires.png
smp-SM244,smp,SM244,Aipom,Colorless,Pokémon,Basic,https://images.pokemontcg.io/smp/SM244.png,https://images.pokemontcg.io/smp/SM244_hires.png
smp-SM243,smp,SM243,Regigigas,Colorless,Pokémon,Basic,https://images.pokemontcg.io/smp/SM243.png,https://images.pokemontcg.io/smp/SM243_hires.png
smp-SM242,smp,SM242,Eevee-GX,Colorless,Pokémon,Basic | GX,https://images.pokemontcg.io/smp/SM242.png,https://images.pokemontcg.io/smp/SM242_hires.png
smp-SM241,smp,SM241,Umbreon & Darkrai-GX,Darkness,Pokémon,Basic | TAG TEAM | GX,https://images.pokemontcg.io/smp/SM241.png,https://images.pokemontcg.io/smp/SM241_hires.png
smp-SM240,smp,SM240,Espeon & Deoxys-GX,Psychic,Pokémon,Basic | TAG TEAM | GX,https://images.pokemontcg.io/smp/SM240.png,https://images.pokemontcg.io/smp/SM240_hires.png
smp-SM239,smp,SM239,Carracosta-GX,Fighting,Pokémon,Stage 2 | GX,https://images.pokemontcg.io/smp/SM239.png,https://images.pokemontcg.io/smp/SM239_hires.png
smp-SM238,smp,SM238,Glaceon,Water,Pokémon,Stage 1,https://images.pokemontcg.io/smp/SM238.png,https://images.pokemontcg.io/smp/SM238_hires.png
smp-SM237,smp,SM237,Leafeon,Grass,Pokémon,Stage 1,https://images.pokemontcg.io/smp/SM237.png,https://images.pokemontcg.io/smp/SM237_hires.png
smp-SM236,smp,SM236,Alolan Sandslash-GX,Water,Pokémon,Stage 1 | GX,https://images.pokemontcg.io/smp/SM236.png,https://images.pokemontcg.io/smp/SM236_hires.png
smp-SM235,smp,SM235,Eevee,Colorless,Pokémon,Basic,https://images.pokemontcg.io/smp/SM235.png,https://images.pokemontcg.io/smp/SM235_hires.png
smp-SM234,smp,SM234,Pikachu,Lightning,Pokémon,Basic,https://images.pokemontcg.io/smp/SM234.png,https://images.pokemontcg.io/smp/SM234_hires.png
smp-SM233,smp,SM233,Eevee-GX,Colorless,Pokémon,Basic | GX,https://images.pokemontcg.io/smp/SM233.png,https://images.pokemontcg.io/smp/SM233_hires.png
smp-SM232,smp,SM232,Pikachu-GX,Lightning,Pokémon,Basic | GX,https://images.pokemontcg.io/smp/SM232.png,https://images.pokemontcg.io/smp/SM232_hires.png
smp-SM231,smp,SM231,Champions Festival,,Trainer,Stadium,https://images.pokemontcg.io/smp/SM231.png,https://images.pokemontcg.io/smp/SM231_hires.png
smp-SM230,smp,SM230,Charizard & Braixen-GX,Fire,Pokémon,Basic | TAG TEAM | GX,https://images.pokemontcg.io/smp/SM230.png,https://images.pokemontcg.io/smp/SM230_hires.png
smp-SM229,smp,SM229,Venusaur & Snivy-GX,Grass,Pokémon,Basic | TAG TEAM | GX,https://images.pokemontcg.io/smp/SM229.png,https://images.pokemontcg.io/smp/SM229_hires.png
smp-SM228,smp,SM228,Armored Mewtwo,Psychic,Pokémon,Basic,https://images.pokemontcg.io/smp/SM228.png,https://images.pokemontcg.io/smp/SM228_hires.png
smp-SM227,smp,SM227,Pikachu,Lightning,Pokémon,Basic,https://images.pokemontcg.io/smp/SM227.png,https://images.pokemontcg.io/smp/SM227_hires.png
smp-SM226,smp,SM226,Charizard,Fire,Pokémon,Stage 2,https://images.pokemontcg.io/smp/SM226.png,https://images.pokemontcg.io/smp/SM226_hires.png
smp-SM225,smp,SM225,Victini,Fire,Pokémon,Basic,https://images.pokemontcg.io/smp/SM225.png,https://images.pokemontcg.io/smp/SM225_hires.png
smp-SM224,smp,SM224,Celebi,Psychic,Pokémon,Basic,https://images.pokemontcg.io/smp/SM224.png,https://images.pokemontcg.io/smp/SM224_hires.png
smp-SM223,smp,SM223,Terrakion,Fighting,Pokémon,Basic,https://images.pokemontcg.io/smp/SM223.png,https://images.pokemontcg.io/smp/SM223_hires.png
smp-SM222,smp,SM222,Mismagius,Psychic,Pokémon,Stage 1,https://images.pokemontcg.io/smp/SM222.png,https://images.pokemontcg.io/smp/SM222_hires.png
